time step, x, y
100, 0.4342928062871395, 0.0013260495505279368
200, 0.8535603883028787, 0.002159518545310983
300, 1.2558376780242293, 0.0035674157299560097
400, 1.6400914565989584, 0.004584102039163693
500, 2.005389874855626, 0.007242225283749654
600, 2.3506659240487218, 0.009576717440267432
700, 2.6769190331364854, 0.011553788614756103
800, 2.982184134095943, 0.014240447553276997
900, 3.2674268659918257, 0.016603475403616105
1000, 3.5316477998654223, 0.018676662059181656
1100, 3.7758801545691902, 0.02142564658515167
1200, 4.0010895691676325, 0.023817210129319755
1300, 4.207276043661208, 0.025851352691784263
1400, 4.397437864924902, 0.027426704592017986
1500, 4.570575604000915, 0.028577055723398526
1600, 4.728721908698812, 0.030234255257522102
1700, 4.874807486108146, 0.03029807559684733
1800, 5.00893370590878, 0.03176680361695172
1900, 5.134996914254308, 0.03150699286798919
2000, 5.252065261973294, 0.03155129116088903
2100, 5.364136464899757, 0.03176453892113626
2200, 5.471176733140308, 0.031147307190587586
2300, 5.576218143463786, 0.030597655247071087
2400, 5.680293914722179, 0.031081222155439236
2500.0, 5.785335325045656, 0.03053157021192271
2600.0, 5.891376164327727, 0.029948128374888222
2700.0, 6.001414719443715, 0.029229526963683444
2800.0, 6.115450990393624, 0.028375765978422035
2900.0, 6.233518767071204, 0.02838627437780389
